
2020-03-24 19:24:53.529305
item,sweet,salty,bitter,sour,umami,astringency
51,0.07177787905278134,0.17658159847681312,0.19276584055234217,0.11535697139255256,0.29355622592015906,0.14996148460535177
57,0.15828486366968383,0.17263481553918064,0.09536263638591962,0.28885713364002685,0.11649196956709018,0.1683685811980989
59,0.0854596941874563,0.041577918663620456,0.2724756037112586,0.20139748538373364,0.2250281028633444,0.17406119519058655
64,0.1263634403839425,0.23135835561932827,0.09974794564598473,0.2534086929088448,0.13993706306853695,0.14918450237336275
65,0.13999002374415245,0.19586620740058833,0.12719782809956018,0.23873538422751678,0.14694823018739422,0.15126232634078798
66,0.2717352280230046,0.05325104891912309,0.10680984006933077,0.05865432457969272,0.29685251170314375,0.21269704670570513
72,0.17894853274481526,0.09914939274693071,0.1816237985614654,0.2234031370016008,0.11155246589827242,0.20532267304691537
73,0.19740945252830355,0.20272576649943355,0.030362559526928155,0.19964733256394207,0.16169837258852018,0.2081565162928726
77,0.1157496566719027,0.23249320649667007,0.10584516289123258,0.18073975452119193,0.1987013513105624,0.1664708681084403
89,0.22272023654268086,0.10396064098854428,0.10284441239744237,0.22682075439390254,0.20560218514747974,0.13805177052995019
90,0.024316760326177828,0.2122687213972158,0.06644987427462495,0.25307187616576515,0.19013309910941556,0.25375966872680067
91,0.16227010161884856,0.08759643002366507,0.09645315653122226,0.17953547394613972,0.16460685313936418,0.30953798474076016
96,0.14659750003759014,0.020942084387064883,0.1612390619738878,0.24530944488584877,0.19444266287969392,0.2314692458359144
99,0.17667394130317807,0.14146766457299775,0.13987305482388251,0.19219211451507792,0.19926698001449344,0.1505262447703702210,0.2921552849317985,0.026510323946212055,0.09290170287814849,0.28480369264481364,0.12943589188445706,0.1741931037145702
55,0.22650050475214087,0.022792585545378014,0.26064280836565185,0.25222705989783595,0.07618404434003533,0.16165299709895814
92,0.2649198718332226,0.12817970988466157,0.09757329861224447,0.09714295365618489,0.3044039495241207,0.1077802164895657
21,0.007986346237765174,0.20547712602279303,0.1527316814645222,0.16201786452197772,0.21374502467159986,0.2580419570813419
26,0.021763181803428518,0.20322789222985663,0.23412489795056393,0.15940696146837863,0.22003153602649686,0.16144553052127533
30,0.07460529986254026,0.2651847009316271,0.03759961899235328,0.3570138036564054,0.25309849779606863,0.012498078761005416
43,0.20708363483460862,0.19103837201667198,0.0006250019229808189,0.3706916398623672,0.08067089096631631,0.149890460397055
48,0.1623321225646185,0.2990370717190262,0.010522510248025257,0.2967221568659401,0.14292846955296631,0.08845766904942348
50,0.12600919033123098,0.15881945004816184,0.22117549476332277,0.18149903479718474,0.23209876968482573,0.08039806037527387
53,0.0551836269518001,0.21960308784325905,0.015787151451406835,0.3011442678700712,0.08890250987444566,0.31937935600901707
67,0.11471343389709494,0.23715205844435677,0.18349121529768198,0.22352574125478925,0.06981744931157056,0.17130010179450655
79,0.017559422375202267,0.2870871777776615,0.15636524312221692,0.22778016257445466,0.2239979982984507,0.08720999585201389
84,0.021583258545816476,0.34093995992932463,0.10230823682983502,0.30703020606846654,0.12301899064633402,0.10511934798022321
93,0.06586874434333077,0.34350807779918946,0.04598692936505522,0.2498822478283917,0.2589939062877772,0.03576009437625584
11,0.18310549013966324,0.1948331487206693,0.11447030264722922,0.3471203609376068,0.11838204884103647,0.04208864871379506
13,0.18180183177461973,0.2109613835686954,0.20042345450152033,0.23859651194423237,0.07382255552186245,0.09439426268906981
15,0.16790676766738705,0.031889573075629,0.2393933460265518,0.2568672011486769,0.10590675485130874,0.19803635723044657
25,0.17022782540453968,0.04773292153750186,0.20186564758975406,0.3456796436910386,0.1686235127006688,0.06587044907649697
33,0.14407241981733618,0.039286078462520885,0.3037318220345133,0.2197470305776638,0.14670776039113786,0.146454888716828
45,0.21351472664136298,0.13540137856407303,0.16499748759938326,0.041019504641503134,0.22583733893315933,0.21922956362051846
61,0.15066258270494134,0.21114595905295408,0.20264889899999947,0.07664517918908564,0.26341466210835895,0.09548271794466043
71,0.17289631650550819,0.1834919851730893,0.21326246872298366,0.18080879390119517,0.09119087239620484,0.15834956330101888
74,0.1609384445862939,0.1555781839566835,0.20934260611956862,0.16146873477083307,0.10100352324756977,0.21166850731905107
29,0.1051790744389524,0.24523046379964972,0.16749438180542078,0.21411410128327923,0.05410412613846858,0.21387785253422928
46,0.2298831437396258,0.08024578551730116,0.03574407929736801,0.014300595541628866,0.33275256127411873,0.30707383462995747
49,0.13494789683555042,0.16669770956225555,0.16298315431188184,0.003941003580913086,0.26451170280130776,0.2669185329080914
69,0.27996301330010026,0.05257890029744655,0.16402160788989611,0.11702894325082237,0.10770689226166907,0.27870064300006575
75,0.20200608000554165,0.045558031643793094,0.29931826806378803,0.2094594885725943,0.09356939008886644,0.15008874162541647
78,0.24297315121697136,0.22404855698034354,0.17650200731570445,0.07402045362533566,0.15941387179714292,0.12304195906450184
88,0.18375565297460497,0.05301770915114569,0.24712947309977323,0.08110146540406664,0.24278809619475325,0.1922076031756561
5,0.21132810355796655,0.14375699574045742,0.1966396321138008,0.005483700701076697,0.27783320083638885,0.16495836705030958
19,0.2701310210590914,0.1976504656092307,0.19793271755016814,0.2426239937119858,0.052384756491564335,0.039277045577959545
24,0.19422787432653996,0.23553087942032996,0.20879397236810696,0.23673488448166213,0.12109231517069674,0.0036200742326643063
36,0.21168516874643542,0.20112135501891712,0.19159696026459852,0.12977490510957473,0.2324208600787315,0.03340075078174272
60,0.2638027714713502,0.24336174603709476,0.11940122649885436,0.0037316485765864446,0.23084744194275827,0.1388551654733561
70,0.15256560878061026,0.24193939095206768,0.2571640438450803,0.12540045583262138,0.1679431270789258,0.0549873735106947
76,0.2269884177042491,0.2186540050752535,0.12686661146132747,0.11044790527229253,0.28911216305386234,0.02793089743301507
81,0.3552353905754364,0.16403379305599688,0.09369084509396709,0.13109494981094716,0.11115436130045796,0.14479066016319447
95,0.1992497944728259,0.22344073876506537,0.19137147315217956,0.11463259602613017,0.2655533211550097,0.005752076428789315
12,0.10164363414359971,0.2570773866294114,0.2089132217750672,0.1592746131088169,0.05230989359104393,0.22078125075206087
14,0.16973419760311437,0.18888825434682896,0.19718485456126555,0.19092563208082328,0.0599699225053883,0.19329713890257966
38,0.022722987118190166,0.22587019440477127,0.18906889673985797,0.06457703881607713,0.23444188665611038,0.26331899626499305
41,0.1236527998273548,0.040963769273207724,0.33532658010978,0.09573923928103398,0.15495357778758248,0.24936403372104096
37,0.17338483786455414,0.277515134841997,0.09318650348358529,0.024482588226824746,0.23937746648322383,0.19205346909981494
80,0.14581789008380747,0.2966853757747804,0.0687906570053682,0.1042582833934961,0.09904426867826563,0.2854035250642821
54,0.21569126488244725,0.2378076964732867,0.19887075861382802,0.15722039099771581,0.05889147362365792,0.1315184154090643
85,0.17212389769206712,0.25776093284095913,0.21097032434441262,0.1949389932395959,0.05797537108053673,0.10623048080242858
97,0.26292624302659334,0.23297184078690136,0.10995595083056324,0.09138774803817923,0.053671541970478166,0.24908667534728474
20,0.2931582139191429,0.2610367880180481,0.07279707301929488,0.07109652902232863,0.08471711674229834,0.21719427927888713
39,0.3144558620150372,0.1749631608937475,0.1451644010783397,0.1691002590906061,0.024449981727478122,0.17186633519479128
52,0.12108637127221202,0.22332956355966546,0.2727139388673511,0.2706409815194684,0.08769668279748788,0.02453246198381525
62,0.22868343749048883,0.21163131997241844,0.1510528581916363,0.15166306526187098,0.020152984247010886,0.23681633483657463
83,0.2372693843324442,0.1898919274480674,0.2225590968423951,0.1164350889390228,0.03355486844918053,0.20028963398889002
86,0.07321843528860887,0.30276920526791806,0.20626613168674227,0.1473614622126928,0.0484628845994551,0.22192188094458293
94,0.05872587245248507,0.3239995112604217,0.057858234332838536,0.2793694714677707,0.022031953667345252,0.2580149568191387
58,0.26042092936842876,0.04606298637658642,0.3469778446767456,0.04804082184853204,0.09605868599075908,0.20243873173894802
82,0.13290236959358048,0.13909404905212172,0.12827572357468495,0.028624642115096074,0.12979439535049028,0.44130882031402646
56,0.21265616158046752,0.34941842424852626,0.0715041893276098,0.3312228456079316,0.024602066242533818,0.010596312992930979
8,0.12272382498071717,0.33217969030549477,0.27444281498515327,0.13191814170132657,0.10378380726378807,0.03495172076352013
16,0.15991436506158954,0.36956119653302677,0.2169943216979646,0.12955114837041096,0.05536206820737968,0.06861690012962827
22,0.1782370921990842,0.3313339528262033,0.22233113352521544,0.0651863698837524,0.05293769114140425,0.1499737604243405
6,0.30414454053669404,0.2537946618573652,0.3116386120631524,0.022000619319057012,0.05954029895415013,0.04888126726958117
68,0.37696279137332145,0.28808108289079004,0.18126190690274502,0.05884432491408048,0.07102372104571945,0.023826172873343588

2020-04-01 00:46:54.725632
item,sweet,salty,bitter,sour,umami,astringency
0,0.071475282955078,0.009017900153595205,0.04250625802009427,0.3451857175182409,0.3884553876053744,0.14335945374761716
1,0.09508547352478872,0.0904917808007416,0.037536823756294725,0.26484028716237223,0.2993631869068001,0.21268244784900267
7,0.2885190421196354,0.02484561978083922,0.030167074751488637,0.2597733301050265,0.2606518089610782,0.13604312428193202
34,0.08292882059388187,0.19734111132795812,0.01679109901928661,0.2840798272367052,0.25342662247880365,0.16543251934336456
87,0.11398679562285667,0.12255855338911596,0.10909652793789357,0.27348360696966184,0.24501582487641568,0.1358586912040563

2020-04-01 00:49:12.880946
item,sweet,salty,bitter,sour,umami,astringency
0,0.071475282955078,0.009017900153595205,0.04250625802009427,0.3451857175182409,0.3884553876053744,0.14335945374761716
1,0.09508547352478872,0.0904917808007416,0.037536823756294725,0.26484028716237223,0.2993631869068001,0.21268244784900267
7,0.2885190421196354,0.02484561978083922,0.030167074751488637,0.2597733301050265,0.2606518089610782,0.13604312428193202
34,0.08292882059388187,0.19734111132795812,0.01679109901928661,0.2840798272367052,0.25342662247880365,0.16543251934336456
87,0.11398679562285667,0.12255855338911596,0.10909652793789357,0.27348360696966184,0.24501582487641568,0.1358586912040563

2020-04-01 00:51:04.331968
item,sweet,salty,bitter,sour,umami,astringency
0,0.071475282955078,0.009017900153595205,0.04250625802009427,0.3451857175182409,0.3884553876053744,0.14335945374761716
1,0.09508547352478872,0.0904917808007416,0.037536823756294725,0.26484028716237223,0.2993631869068001,0.21268244784900267
7,0.2885190421196354,0.02484561978083922,0.030167074751488637,0.2597733301050265,0.2606518089610782,0.13604312428193202
34,0.08292882059388187,0.19734111132795812,0.01679109901928661,0.2840798272367052,0.25342662247880365,0.16543251934336456
87,0.11398679562285667,0.12255855338911596,0.10909652793789357,0.27348360696966184,0.24501582487641568,0.1358586912040563

2020-04-01 00:51:28.177500
item,sweet,salty,bitter,sour,umami,astringency
0,0.071475282955078,0.009017900153595205,0.04250625802009427,0.3451857175182409,0.3884553876053744,0.14335945374761716
1,0.09508547352478872,0.0904917808007416,0.037536823756294725,0.26484028716237223,0.2993631869068001,0.21268244784900267
7,0.2885190421196354,0.02484561978083922,0.030167074751488637,0.2597733301050265,0.2606518089610782,0.13604312428193202
34,0.08292882059388187,0.19734111132795812,0.01679109901928661,0.2840798272367052,0.25342662247880365,0.16543251934336456
87,0.11398679562285667,0.12255855338911596,0.10909652793789357,0.27348360696966184,0.24501582487641568,0.1358586912040563

2020-04-01 00:52:11.213475
item,sweet,salty,bitter,sour,umami,astringency
0,0.071475282955078,0.009017900153595205,0.04250625802009427,0.3451857175182409,0.3884553876053744,0.14335945374761716
1,0.09508547352478872,0.0904917808007416,0.037536823756294725,0.26484028716237223,0.2993631869068001,0.21268244784900267
7,0.2885190421196354,0.02484561978083922,0.030167074751488637,0.2597733301050265,0.2606518089610782,0.13604312428193202
34,0.08292882059388187,0.19734111132795812,0.01679109901928661,0.2840798272367052,0.25342662247880365,0.16543251934336456
87,0.11398679562285667,0.12255855338911596,0.10909652793789357,0.27348360696966184,0.24501582487641568,0.1358586912040563

2020-04-01 00:58:44.179444
item,sweet,salty,bitter,sour,umami,astringency
99,0.17667394130317807,0.14146766457299775,0.13987305482388251,0.19219211451507792,0.19926698001449344,0.150526244770370221,0.09508547352478872,0.0904917808007416,0.037536823756294725,0.26484028716237223,0.2993631869068001,0.21268244784900267
2,0.24626364715102084,0.008164436165304384,0.1366038261792262,0.25482193375289003,0.19665508678189494,0.15749106996966358
3,0.2158246904086502,0.14112690753260554,0.11841504434666883,0.1895264076602443,0.2843425951235048,0.050764354928326254
4,0.03509326558407075,0.07167785890891201,0.24835976642746427,0.22631609528264898,0.16207360555054043,0.2564794082463636

2020-04-05 23:13:17.356718
item,sweet,salty,bitter,sour,umami,astringency
99,0.17667394130317807,0.14146766457299775,0.13987305482388251,0.19219211451507792,0.19926698001449344,0.150526244770370221,0.09508547352478872,0.0904917808007416,0.037536823756294725,0.26484028716237223,0.2993631869068001,0.21268244784900267
2,0.24626364715102084,0.008164436165304384,0.1366038261792262,0.25482193375289003,0.19665508678189494,0.15749106996966358
3,0.2158246904086502,0.14112690753260554,0.11841504434666883,0.1895264076602443,0.2843425951235048,0.050764354928326254
4,0.03509326558407075,0.07167785890891201,0.24835976642746427,0.22631609528264898,0.16207360555054043,0.2564794082463636
